Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ATP-dependent RNA helicase activity (GO:0004004)	10/67	0.4752278946567674	0.8480423360464175	0	0	1.0589126026483404	0.7877894794697973	DDX17;DDX5;DDX3X;DHX9;YTHDC2;DDX1;EIF4A3;G3BP1;DHX16;DDX21
ATPase activity, coupled to transmembrane movement of ions, rotational mechanism (GO:0044769)	4/25	0.47703491783282814	0.8499492111851163	0	0	1.1351543100390211	0.8402021570987415	ATP6V1A;ATP6V0B;ATP5A1;ATP6V0A4
RNA-dependent ATPase activity (GO:0008186)	10/68	0.49497414616970903	0.8805490606512134	0	0	1.0433403584917473	0.7337288439138435	DDX17;DDX5;DDX3X;DHX9;YTHDC2;DDX1;EIF4A3;G3BP1;DHX16;DDX21
transmitter-gated ion channel activity (GO:0022824)	5/33	0.505663477199583	0.8981769479270372	0	0	1.074956732991497	0.7329956848778779	GABRB3;GRIA1;GRIA2;GABRA1;GRIA4
alpha-tubulin binding (GO:0043014)	4/26	0.5091483835607791	0.9029734814768208	0	0	1.0914945288836742	0.7367760364007649	OFD1;SETD2;FNTA;SNCA
GABA-A receptor activity (GO:0004890)	3/19	0.5137550425993337	0.9097416215874355	0	0	1.1202180691174548	0.7460749776232937	GABRB3;GABRA1;GABRR1
gamma-tubulin binding (GO:0043015)	3/19	0.5137550425993337	0.9083441690197128	0	0	1.1202180691174548	0.7460749776232937	OFD1;BRCA2;MARK4
dynein complex binding (GO:0070840)	3/19	0.5137550425993337	0.9069510031163084	0	0	1.1202180691174548	0.7460749776232937	TPR;PAFAH1B1;SNCA
PDZ domain binding (GO:0030165)	9/62	0.5172341946974678	0.9116945759521983	0	0	1.0298779022531441	0.678956810707374	TGFBR3;GRIA1;KCNJ4;ADAM17;KIDINS220;DLG4;SDC2;PTEN;ARHGAP29
Ral GTPase binding (GO:0017160)	2/12	0.520520871678315	0.9160848980148938	0	0	1.1824524062906467	0.7720530831798044	MYO1C;FLNA
racemase and epimerase activity, acting on carbohydrates and derivatives (GO:0016857)	2/12	0.520520871678315	0.914686295117161	0	0	1.1824524062906467	0.7720530831798044	RPE;RENBP
BMP receptor binding (GO:0070700)	2/12	0.520520871678315	0.9132919562526532	0	0	1.1824524062906467	0.7720530831798044	BMP2;TGFB1
wide pore channel activity (GO:0022829)	2/12	0.520520871678315	0.9119018619508988	0	0	1.1824524062906467	0.7720530831798044	PANX1;GJB1
GABA-gated chloride ion channel activity (GO:0022851)	2/12	0.520520871678315	0.910515992859788	0	0	1.1824524062906467	0.7720530831798044	GABRB3;GABRA1
poly(A)-specific ribonuclease activity (GO:0004535)	2/12	0.520520871678315	0.9091343297446746	0	0	1.1824524062906467	0.7720530831798044	TOE1;PAN2
tRNA (guanine) methyltransferase activity (GO:0016423)	2/12	0.520520871678315	0.9077568534874856	0	0	1.1824524062906467	0.7720530831798044	TRMT10C;TRMT11
oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	2/12	0.520520871678315	0.9063835450858404	0	0	1.1824524062906467	0.7720530831798044	NCF1;NOX1
fibroblast growth factor receptor binding (GO:0005104)	2/12	0.520520871678315	0.905014385652176	0	0	1.1824524062906467	0.7720530831798044	FRS2;FGF10
cytokine activity (GO:0005125)	22/155	0.5211580215312158	0.9047554793098483	0	0	1.0069917266475186	0.6562585010260026	CXCL6;IL33;IL1RN;TGFB1;CXCL8;IL18;CXCL1;MIF;PPBP;CXCL2;IL2;CXCL5;BMP2;CXCL12;CCL7;CCL5;CCL3;IL12B;SCGB3A1;CCL2;TIMP1;CCL18
syntaxin binding (GO:0019905)	11/77	0.5305420000086022	0.919659400617321	0	0	1.0135306339634116	0.6424326290497461	RPH3A;ABCA1;TMED10;STXBP3;DAPK1;LRRK2;SNAP23;STX7;STXBP2;SYTL1;PTPN2
GTPase activator activity (GO:0005096)	35/249	0.5350686175456116	0.9261112463082691	0	0	0.9972490173535576	0.6236399279288665	RABGAP1;RGS19;LRRK2;NPRL3;AGAP2;HACD3;RASGRP3;ARHGAP21;LARS;SRGAP2;DNM1L;GIT1;TBC1D15;RGS7;VAV3;RANBP2;GIT2;JUN;APLP2;DAB2IP;AXIN1;TSC2;ARHGAP29;AXIN2;ARHGAP26;ADAP1;ARFGAP1;BCR;TBC1D1;TBC1D4;DLC1;RASA1;NF1;PLCB1;SOS1
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	3/20	0.5499568454794472	0.9504509446649306	0	0	1.0642071656615821	0.6363059240141458	PDE10A;PDE5A;PDE8A
phospholipid-translocating ATPase activity (GO:0004012)	3/20	0.5499568454794472	0.9490259807299007	0	0	1.0642071656615821	0.6363059240141458	ABCA1;ABCC1;ABCB1
DNA-directed DNA polymerase activity (GO:0003887)	3/20	0.5499568454794472	0.9476052831539578	0	0	1.0642071656615821	0.6363059240141458	POLB;POLA1;POLI
transferase activity, transferring pentosyl groups (GO:0016763)	6/42	0.552974028841097	0.9513798313843089	0	0	1.0135306339634116	0.6004603888751158	PARP6;PNP;PARP1;SIRT6;ART3;APRT
glycine binding (GO:0016594)	2/13	0.5653606215172235	0.9712389184572005	0	0	1.0914945288836742	0.6224700338582874	ALAS2;GRIN2B
platelet-derived growth factor receptor binding (GO:0005161)	2/13	0.5653606215172235	0.969791468504209	0	0	1.0914945288836742	0.6224700338582874	ERN1;PTPRJ
tRNA-specific ribonuclease activity (GO:0004549)	2/13	0.5653606215172235	0.9683483264379825	0	0	1.0914945288836742	0.6224700338582874	POP1;ELAC2
low-density lipoprotein receptor activity (GO:0005041)	2/13	0.5653606215172235	0.9669094730554596	0	0	1.0914945288836742	0.6224700338582874	LDLR;LRP6
thiolester hydrolase activity (GO:0016790)	2/13	0.5653606215172235	0.9654748892675434	0	0	1.0914945288836742	0.6224700338582874	UFSP2;HAGH
carbohydrate kinase activity (GO:0019200)	2/13	0.5653606215172235	0.9640445560982582	0	0	1.0914945288836742	0.6224700338582874	ADK;HK1
adenylyltransferase activity (GO:0070566)	3/21	0.5845118284342754	0.9952265007808447	0	0	1.0135306339634116	0.5442439177343129	NMNAT1;PAPOLA;APTX
chemokine receptor activity (GO:0004950)	3/21	0.5845118284342754	0.9937564468653634	0	0	1.0135306339634116	0.5442439177343129	CXCR4;ACKR3;CCR4
phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	3/21	0.5845118284342754	0.9922907293921106	0	0	1.0135306339634116	0.5442439177343129	HIP1;MAPKAP1;COMMD1
transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315)	5/36	0.5868051583665782	0.994716844300341	0	0	0.9853770052422057	0.5252674727834186	GRIA1;GRIA2;GABRA1;CHRNA4;GRIA4
Rab guanyl-nucleotide exchange factor activity (GO:0017112)	7/51	0.591392919412905	1.0	0	0	0.9737843345922975	0.5115042199009362	YWHAE;RABGEF1;DENND4A;MADD;TRAPPC11;TRAPPC13;RIN1
alpha-sialidase activity (GO:0016997)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	NEU3
O-acetyltransferase activity (GO:0016413)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	CHAT
nerve growth factor binding (GO:0048406)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	NGFR
cAMP-dependent protein kinase activity (GO:0004691)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	PRKAG1
urea transmembrane transporter activity (GO:0015204)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	AQP3
palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	ACOT7
calcium:sodium antiporter activity (GO:0005432)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	SLC3A2
cytochrome-b5 reductase activity, acting on NAD(P)H (GO:0004128)	1/6	0.5981555896877297	1.0	0	0	1.1824524062906467	0.6076674653530156	NQO1
protein-disulfide reductase activity (GO:0047134)	1/6	0.5981555896877297	0.9992410504072234	0	0	1.1824524062906467	0.6076674653530156	PGK1
alpha-adrenergic receptor activity (GO:0004936)	1/6	0.5981555896877297	0.9977928749718507	0	0	1.1824524062906467	0.6076674653530156	ADRA2A
acyl-CoA oxidase activity (GO:0003997)	1/6	0.5981555896877297	0.9963488910717467	0	0	1.1824524062906467	0.6076674653530156	ACAA1
iron ion transmembrane transporter activity (GO:0005381)	1/6	0.5981555896877297	0.9949090805355159	0	0	1.1824524062906467	0.6076674653530156	SLC25A28
hydroxymethyl-, formyl- and related transferase activity (GO:0016742)	1/6	0.5981555896877297	0.9934734252966478	0	0	1.1824524062906467	0.6076674653530156	ATIC
exo-alpha-sialidase activity (GO:0004308)	1/6	0.5981555896877297	0.9920419073927622	0	0	1.1824524062906467	0.6076674653530156	NEU3
coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)	1/6	0.5981555896877297	0.9906145089648589	0	0	1.1824524062906467	0.6076674653530156	RYK
phosphatidylcholine-sterol O-acyltransferase activator activity (GO:0060228)	1/6	0.5981555896877297	0.9891912122565761	0	0	1.1824524062906467	0.6076674653530156	APOA5
histone methyltransferase binding (GO:1990226)	1/6	0.5981555896877297	0.9877719996134533	0	0	1.1824524062906467	0.6076674653530156	HSP90AB1
G-quadruplex RNA binding (GO:0002151)	1/6	0.5981555896877297	0.9863568534822019	0	0	1.1824524062906467	0.6076674653530156	MCRS1
arylesterase activity (GO:0004064)	1/6	0.5981555896877297	0.9849457564099814	0	0	1.1824524062906467	0.6076674653530156	PON2
U4 snRNA binding (GO:0030621)	1/6	0.5981555896877297	0.9835386910436814	0	0	1.1824524062906467	0.6076674653530156	SART3
arginine binding (GO:0034618)	1/6	0.5981555896877297	0.9821356401292111	0	0	1.1824524062906467	0.6076674653530156	PADI4
sphingolipid transporter activity (GO:0046624)	1/6	0.5981555896877297	0.9807365865107934	0	0	1.1824524062906467	0.6076674653530156	ABCC1
malate dehydrogenase activity (GO:0016615)	1/6	0.5981555896877297	0.979341513130266	0	0	1.1824524062906467	0.6076674653530156	MDH2
interleukin-1 binding (GO:0019966)	1/6	0.5981555896877297	0.9779504030263877	0	0	1.1824524062906467	0.6076674653530156	IL1RN
G-protein coupled glutamate receptor binding (GO:0035256)	1/6	0.5981555896877297	0.9765632393341517	0	0	1.1824524062906467	0.6076674653530156	PRNP
RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding (GO:0001162)	1/6	0.5981555896877297	0.9751800052841033	0	0	1.1824524062906467	0.6076674653530156	HSF1
glucosyltransferase activity (GO:0046527)	1/6	0.5981555896877297	0.9738006842016648	0	0	1.1824524062906467	0.6076674653530156	PLOD3
polynucleotide adenylyltransferase activity (GO:0004652)	1/6	0.5981555896877297	0.9724252595064646	0	0	1.1824524062906467	0.6076674653530156	PAPOLA
phosphatidylinositol phosphate phosphatase activity (GO:0052866)	1/6	0.5981555896877297	0.9710537147116741	0	0	1.1824524062906467	0.6076674653530156	SACM1L
T cell receptor binding (GO:0042608)	1/6	0.5981555896877297	0.9696860334233478	0	0	1.1824524062906467	0.6076674653530156	LCK
exoribonuclease activity (GO:0004532)	1/6	0.5981555896877297	0.9683221993397707	0	0	1.1824524062906467	0.6076674653530156	DCP2
U3 snoRNA binding (GO:0034511)	1/6	0.5981555896877297	0.9669621962508104	0	0	1.1824524062906467	0.6076674653530156	ISG20
aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)	1/6	0.5981555896877297	0.9656060080372748	0	0	1.1824524062906467	0.6076674653530156	ALDH2
very long-chain fatty acid-CoA ligase activity (GO:0031957)	1/6	0.5981555896877297	0.9642536186702758	0	0	1.1824524062906467	0.6076674653530156	ACSL4
chromo shadow domain binding (GO:0070087)	1/6	0.5981555896877297	0.9629050122105971	0	0	1.1824524062906467	0.6076674653530156	ATRX
MHC class II protein binding (GO:0042289)	1/6	0.5981555896877297	0.9615601728080684	0	0	1.1824524062906467	0.6076674653530156	COL2A1
clathrin light chain binding (GO:0032051)	1/6	0.5981555896877297	0.9602190847009442	0	0	1.1824524062906467	0.6076674653530156	HIP1
beta-galactosidase activity (GO:0004565)	1/6	0.5981555896877297	0.9588817322152883	0	0	1.1824524062906467	0.6076674653530156	PSAP
primary amine oxidase activity (GO:0008131)	1/6	0.5981555896877297	0.957548099764363	0	0	1.1824524062906467	0.6076674653530156	VCAM1
sphingosine N-acyltransferase activity (GO:0050291)	1/6	0.5981555896877297	0.9562181718480236	0	0	1.1824524062906467	0.6076674653530156	CERS1
excitatory extracellular ligand-gated ion channel activity (GO:0005231)	4/29	0.5994721852425596	0.9569937381611457	0	0	0.9785813017577767	0.5007456321599179	GRIA1;GRIA2;CHRNA4;GRIA4
acid-amino acid ligase activity (GO:0016881)	2/14	0.6070905777329064	0.9678133725354228	0	0	1.0135306339634116	0.5058301090456386	GSS;GCLM
5'-nucleotidase activity (GO:0008253)	2/14	0.6070905777329064	0.9664747648279048	0	0	1.0135306339634116	0.5058301090456386	NT5C1A;NT5C2
retinoic acid binding (GO:0001972)	2/14	0.6070905777329064	0.9651398549317337	0	0	1.0135306339634116	0.5058301090456386	RXRA;RARA
1-phosphatidylinositol binding (GO:0005545)	2/14	0.6070905777329064	0.963808627545621	0	0	1.0135306339634116	0.5058301090456386	EEA1;WDFY3
L-glutamate transmembrane transporter activity (GO:0005313)	2/14	0.6070905777329064	0.962481067452583	0	0	1.0135306339634116	0.5058301090456386	SLC1A1;SLC7A11
tropomyosin binding (GO:0005523)	2/14	0.6070905777329064	0.9611571595193608	0	0	1.0135306339634116	0.5058301090456386	CALD1;TNNT2
extracellular ligand-gated ion channel activity (GO:0005230)	7/52	0.6127882731765251	0.9688451956403576	0	0	0.9550577127732147	0.46772595033713654	GABRB3;GRIA1;GRIA2;GABRA1;GABRR1;CHRNA4;GRIA4
3',5'-cyclic-AMP phosphodiesterase activity (GO:0004115)	2/15	0.6456962999942539	1.0	0	0	0.9459619250325175	0.41378835009133524	PDE10A;PDE8A
lipoprotein particle receptor activity (GO:0030228)	2/15	0.6456962999942539	1.0	0	0	0.9459619250325175	0.41378835009133524	LDLR;LRP6
syntaxin-1 binding (GO:0017075)	2/15	0.6456962999942539	1.0	0	0	0.9459619250325175	0.41378835009133524	DAPK1;LRRK2
protein phosphatase inhibitor activity (GO:0004864)	3/23	0.6483240835939322	1.0	0	0	0.9253975353578975	0.4010345129938526	PPP1R14A;PTN;RNF7
acetylcholine receptor activity (GO:0015464)	3/23	0.6483240835939322	1.0	0	0	0.9253975353578975	0.4010345129938526	CHRM3;CHRNA4;CHRM5
metalloexopeptidase activity (GO:0008235)	7/54	0.6536909972495835	1.0	0	0	0.9196852048927253	0.39097705295336443	ACE2;ENPEP;DNPEP;MMP17;ERAP1;AGBL2;LTA4H
phosphatidylinositol-3-phosphate binding (GO:0032266)	4/31	0.6537780737220154	1.0	0	0	0.9154470242250169	0.3890533791934402	HIP1;SNX27;PARD3;DAB2IP
ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574)	4/31	0.6537780737220154	1.0	0	0	0.9154470242250169	0.3890533791934402	KIF5A;KIF1C;KIF11;DYNC1I1
high-affinity glutamate transmembrane transporter activity (GO:0005314)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	SLC1A1
insulin-like growth factor II binding (GO:0031995)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	INSR
choline transmembrane transporter activity (GO:0015220)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	SLC44A2
protein-glutamic acid ligase activity (GO:0070739)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	TTLL5
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	AKR1B15
opioid receptor activity (GO:0004985)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	OPRD1
NAADP-sensitive calcium-release channel activity (GO:0072345)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	TPCN1
1-phosphatidylinositol-4-phosphate 3-kinase activity (GO:0035005)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	PIK3CB
m7G(5')pppN diphosphatase activity (GO:0050072)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	DCP2
protein-glutamine gamma-glutamyltransferase activity (GO:0003810)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	TGM2
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen (GO:0016713)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	CYP4F12
chloride ion binding (GO:0031404)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	TDG
telethonin binding (GO:0031433)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	KCNE1
AP-2 adaptor complex binding (GO:0035612)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	HIP1
endodeoxyribonuclease activity, producing 5'-phosphomonoesters (GO:0016888)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	FEN1
SUMO-specific protease activity (GO:0016929)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	SENP3
L-proline transmembrane transporter activity (GO:0015193)	1/7	0.6548123934235484	1.0	0	0	1.0135306339634116	0.42913546508660394	SLC6A15
phosphatidylinositol phosphate 4-phosphatase activity (GO:0034596)	1/7	0.6548123934235484	0.9995876191385997	0	0	1.0135306339634116	0.42913546508660394	SACM1L
glycine transmembrane transporter activity (GO:0015187)	1/7	0.6548123934235484	0.9982636620271579	0	0	1.0135306339634116	0.42913546508660394	SLC6A9
CDP-alcohol phosphatidyltransferase activity (GO:0017169)	1/7	0.6548123934235484	0.9969432074477569	0	0	1.0135306339634116	0.42913546508660394	CDIPT
cardiolipin binding (GO:1901612)	1/7	0.6548123934235484	0.9956262415198206	0	0	1.0135306339634116	0.42913546508660394	NME4
tubulin-glutamic acid ligase activity (GO:0070740)	1/7	0.6548123934235484	0.9943127504360214	0	0	1.0135306339634116	0.42913546508660394	TTLL5
calcium-dependent phospholipase A2 activity (GO:0047498)	1/7	0.6548123934235484	0.9930027204617974	0	0	1.0135306339634116	0.42913546508660394	PLA2G4B
calcium-dependent phospholipid binding (GO:0005544)	6/47	0.6666300499531693	1.0	0	0	0.9057082260949635	0.3672828312621925	RPH3A;ANXA2;ANXA3;PLA2G4B;ANXA6;SYTL1
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	4/32	0.6790010836755392	1.0	0	0	0.8868393047179851	0.3433243662976012	NEU3;GUSBP1;PARG;MOGS
RNA polymerase III activity (GO:0001056)	2/16	0.6812291791885621	1.0	0	0	0.8868393047179851	0.34041902814005165	POLR3D;POLR2E
protein transmembrane transporter activity (GO:0008320)	2/16	0.6812291791885621	1.0	0	0	0.8868393047179851	0.34041902814005165	TOMM20;MCL1
transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	2/16	0.6812291791885621	1.0	0	0	0.8868393047179851	0.34041902814005165	BMP2;TGFB1
nucleotidase activity (GO:0008252)	2/16	0.6812291791885621	1.0	0	0	0.8868393047179851	0.34041902814005165	NT5C1A;NT5C2
ATP-dependent microtubule motor activity (GO:1990939)	6/48	0.6870188559915261	1.0	0	0	0.8868393047179851	0.3329137462560564	DYNC2LI1;DYNC1H1;KIF5A;KIF1C;KIF11;DYNC1I1
serine-type endopeptidase inhibitor activity (GO:0004867)	7/56	0.6918942304674641	1.0	0	0	0.8868393047179851	0.32664258708044785	SERPINB12;SPOCK1;SERPINB9;HRG;SERPINB8;SERPINB5;AGT
transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)	7/56	0.6918942304674641	1.0	0	0	0.8868393047179851	0.32664258708044785	KAT2B;CREBBP;KAT5;KAT6A;EP300;KAT8;CERS1
G-protein coupled nucleotide receptor activity (GO:0001608)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	P2RY12
ether hydrolase activity (GO:0016803)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	LTA4H
phospholipase inhibitor activity (GO:0004859)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	ANXA2
ligand-gated sodium channel activity (GO:0015280)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	SHROOM2
protein phosphatase activator activity (GO:0072542)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	PTPA
galactosidase activity (GO:0015925)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	PSAP
G-protein coupled purinergic nucleotide receptor activity (GO:0045028)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	P2RY12
crossover junction endodeoxyribonuclease activity (GO:0008821)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	XRCC3
phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity (GO:0004439)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	PTPMT1
voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization (GO:1902282)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	KCNE1
epinephrine binding (GO:0051379)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	ADRA2A
pyrimidine nucleotide-sugar transmembrane transporter activity (GO:0015165)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	SLC35A1
acetylcholine receptor regulator activity (GO:0030548)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	CDK5
tRNA (cytosine) methyltransferase activity (GO:0016427)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	NSUN2
phosphatidylinositol-4,5-bisphosphate phosphatase activity (GO:0106019)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	PTPMT1
amide transmembrane transporter activity (GO:0042887)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	AQP3
signal recognition particle binding (GO:0005047)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	SRP72
CTD phosphatase activity (GO:0008420)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	CTDNEP1
glucosidase activity (GO:0015926)	1/8	0.7034834492917474	1.0	0	0	0.8868393047179851	0.3119110756848023	MOGS
arachidonic acid monooxygenase activity (GO:0008391)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	CYP2S1;CYP4F12
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	AKR1C2;DHCR24
ephrin receptor activity (GO:0005003)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	EPHB2;EPHA3
arachidonic acid epoxygenase activity (GO:0008392)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	CYP2S1;CYP4F12
aspartic-type peptidase activity (GO:0070001)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	BACE1;CASP3
transmembrane-ephrin receptor activity (GO:0005005)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	EPHB2;EPHA3
ATP-dependent microtubule motor activity, minus-end-directed (GO:0008569)	2/17	0.7137881780465829	1.0	0	0	0.8346722867933978	0.28142564535623427	DYNC2LI1;DYNC1H1
ankyrin binding (GO:0030506)	2/18	0.7435054080300098	1.0	0	0	0.7883016041937645	0.2336362298392423	KCNQ2;SPTBN1
calcium-activated potassium channel activity (GO:0015269)	2/18	0.7435054080300098	1.0	0	0	0.7883016041937645	0.2336362298392423	KCNMA1;KCNN3
ligand-gated anion channel activity (GO:0099095)	2/18	0.7435054080300098	1.0	0	0	0.7883016041937645	0.2336362298392423	GABRB3;GABRA1
phosphatase inhibitor activity (GO:0019212)	2/18	0.7435054080300098	1.0	0	0	0.7883016041937645	0.2336362298392423	PTN;RNF7
NADH dehydrogenase (ubiquinone) activity (GO:0008137)	5/43	0.7437808466035548	1.0	0	0	0.8249667950864978	0.2441974711116346	MT-ND5;NDUFS7;NDUFA3;NDUFS4;NDUFB2
NADH dehydrogenase (quinone) activity (GO:0050136)	5/43	0.7437808466035548	1.0	0	0	0.8249667950864978	0.2441974711116346	MT-ND5;NDUFS7;NDUFA3;NDUFS4;NDUFB2
GABA receptor binding (GO:0050811)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	ARFGEF2
hydrogen-exporting ATPase activity, phosphorylative mechanism (GO:0008553)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	ATP2A2
UDP-glucosyltransferase activity (GO:0035251)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	GYS2
macromolecule transmembrane transporter activity (GO:0022884)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	MCL1
hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	NUDT13
cytoskeletal adaptor activity (GO:0008093)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	OBSL1
salt transmembrane transporter activity (GO:1901702)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	SLC22A9
dolichyl-diphosphooligosaccharide-protein glycotransferase activity (GO:0004579)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	DDOST
serine-type carboxypeptidase activity (GO:0004185)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	PRCP
2-acylglycerol-3-phosphate O-acyltransferase activity (GO:0047144)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	MBOAT1
neurotrophin binding (GO:0043121)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	NGFR
adenine nucleotide transmembrane transporter activity (GO:0000295)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	SLC25A41
cytidylyltransferase activity (GO:0070567)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	PCYT2
urate transmembrane transporter activity (GO:0015143)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	SLC22A9
serine-type exopeptidase activity (GO:0070008)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	PRCP
ribonuclease P activity (GO:0004526)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	POP1
complement component C1q binding (GO:0001849)	1/9	0.7452939998186155	1.0	0	0	0.7883016041937645	0.23174215270958998	C1QBP
substrate-specific channel activity (GO:0022838)	3/27	0.7541041775686813	1.0	0	0	0.7883016041937645	0.22247822630687414	TRPV6;AQP3;KCNK3
leak channel activity (GO:0022840)	2/19	0.7705348247844643	1.0	0	0	0.7468120460783032	0.19467181538780665	PANX1;KCNK3
neuropeptide binding (GO:0042923)	2/19	0.7705348247844643	1.0	0	0	0.7468120460783032	0.19467181538780665	OPRD1;SSTR3
RNA methyltransferase activity (GO:0008173)	2/19	0.7705348247844643	1.0	0	0	0.7468120460783032	0.19467181538780665	FBL;MEPCE
